time(s),x(m),y(m),theta(rad),theta(deg),vc(m/s),wc(rad/s),xr(m),yr(m),thetar(rad),xe(m),ye(m),thetae(rad)
53.600147,2.675872,0.796490,1.282509,73.48,0.136235,0.181805,2.652710,0.816973,0.000000,0.024993,-0.024437,0.026702
53.700046,2.679111,0.807699,1.297301,74.33,0.156021,0.202995,2.656774,0.832114,0.000000,0.024867,-0.026262,0.029860
53.800100,2.682263,0.819301,1.314066,75.29,0.174968,0.224816,2.660491,0.847134,0.000000,0.024861,-0.027875,0.031211
54.000128,2.685732,0.833070,1.333813,76.42,0.187645,0.241347,2.663919,0.862306,0.000000,0.022676,-0.041004,0.048113
54.100169,2.693048,0.866418,1.375685,78.82,0.135545,0.205351,2.667095,0.878152,0.000000,0.027507,-0.021344,0.024792
54.200141,2.696556,0.885332,1.398447,80.13,0.114864,0.180962,2.669973,0.894668,0.000000,0.028768,-0.016265,0.020717
54.300061,2.699447,0.903068,1.419181,81.31,0.108924,0.173060,2.672490,0.911608,0.000000,0.029658,-0.012508,0.018813
54.500129,2.701437,0.917229,1.442290,82.64,0.119996,0.177672,2.674602,0.928685,0.000000,0.028400,-0.026785,0.033870
54.600070,2.702837,0.929220,1.466162,84.00,0.136131,0.180814,2.676271,0.944786,0.000000,0.028571,-0.029217,0.029298
54.700120,2.703933,0.940786,1.485492,85.11,0.157472,0.205821,2.677501,0.960711,0.000000,0.028709,-0.032229,0.029447
54.900054,2.705738,0.968492,1.521759,87.19,0.131195,0.199710,2.678272,0.977299,0.000000,0.029446,-0.034055,0.032584
55.100098,2.706638,0.994216,1.550716,88.85,0.103175,0.188188,2.678503,0.995132,0.000000,0.030245,-0.038295,0.020080
55.200046,2.706782,1.008237,1.570732,90.00,0.117093,0.186759,2.678254,1.014043,0.000000,0.030389,-0.039267,0.000064
55.400023,2.706356,1.032328,1.609162,92.20,0.112802,0.144957,2.677764,1.033943,0.000000,0.029962,-0.045172,-0.038365
55.499984,2.705778,1.044311,1.629320,93.35,0.143254,0.114271,2.677245,1.054359,0.000000,0.029385,-0.048183,-0.058524
55.600004,2.704972,1.056053,1.648864,94.47,0.182679,0.087114,2.676812,1.074775,0.000000,0.028578,-0.051445,-0.078068
55.700019,2.702443,1.083626,1.670867,95.73,0.170547,0.032167,2.676512,1.095233,0.000000,0.026049,-0.038874,-0.100071
55.800012,2.701214,1.095535,1.677636,96.12,0.194221,-0.002476,2.676344,1.115515,0.000000,0.024821,-0.041964,-0.106840
56.000100,2.699065,1.114549,1.688809,96.76,0.202877,-0.039661,2.676280,1.135477,0.000000,0.022672,-0.052963,-0.118013
56.100034,2.696792,1.133574,1.690609,96.86,0.204566,-0.069800,2.676284,1.155005,0.000000,0.020399,-0.048928,-0.119812
56.200086,2.694454,1.153101,1.688937,96.77,0.200237,-0.092789,2.676318,1.174045,0.000000,0.018061,-0.044409,-0.118141
56.300116,2.692117,1.172679,1.689223,96.79,0.192809,-0.112762,2.676359,1.192592,0.000000,0.015724,-0.039836,-0.118427
56.500086,2.687577,1.213505,1.670551,95.72,0.114782,-0.121137,2.676385,1.211228,0.000000,0.011184,-0.029004,-0.099755
56.700152,2.684078,1.251716,1.652361,94.67,0.027767,-0.122527,2.676395,1.230424,0.000000,0.007684,-0.020803,-0.081565
56.900127,2.682563,1.273506,1.622965,92.99,-0.002513,-0.103222,2.676398,1.250510,0.000000,0.006170,-0.029010,-0.052169
57.000023,2.682383,1.277400,1.609808,92.24,0.047290,-0.076943,2.676397,1.271232,0.000000,0.005990,-0.040101,-0.039011
57.200175,2.682295,1.280410,1.593078,91.28,0.125923,-0.043477,2.676396,1.292544,0.000000,0.005902,-0.067113,-0.022281
57.300032,2.682226,1.284560,1.582076,90.65,0.209254,-0.010214,2.676396,1.314093,0.000000,0.005833,-0.077941,-0.011280
57.400096,2.682176,1.291951,1.574662,90.22,0.220000,0.019069,2.676395,1.335409,0.000000,0.005783,-0.085560,-0.003865
57.500130,2.682164,1.306302,1.570131,89.96,0.220000,0.041219,2.676395,1.356199,0.000000,0.005771,-0.086214,0.000665
57.700102,2.682143,1.347356,1.572448,90.09,0.220000,0.044160,2.676395,1.376848,0.000000,0.005749,-0.075156,-0.001652
57.800129,2.681904,1.389725,1.580006,90.53,0.220000,0.025623,2.676395,1.397794,0.000000,0.005511,-0.047791,-0.009210
58.000057,2.681756,1.410808,1.575326,90.26,0.165640,0.024433,2.676394,1.418949,0.000000,0.005363,-0.056697,-0.004529
58.200062,2.681582,1.446041,1.577855,90.40,0.102085,0.011822,2.676394,1.440446,0.000000,0.005188,-0.051466,-0.007059
58.300119,2.681397,1.464213,1.583169,90.71,0.094643,-0.000483,2.676394,1.462078,0.000000,0.005003,-0.048302,-0.012372
58.400134,2.681047,1.490306,1.584155,90.77,0.079051,-0.008565,2.676394,1.483933,0.000000,0.004654,-0.037211,-0.013358
58.599995,2.680928,1.500075,1.582518,90.67,0.115543,-0.006183,2.676393,1.505805,0.000000,0.004534,-0.057421,-0.011722
58.700106,2.680825,1.509110,1.582331,90.66,0.167667,-0.000992,2.676393,1.527342,0.000000,0.004431,-0.063403,-0.011535
58.800037,2.680575,1.531610,1.581089,90.59,0.180257,0.003328,2.676394,1.548832,0.000000,0.004182,-0.055892,-0.010293
58.900127,2.680465,1.542265,1.581426,90.61,0.219420,0.005699,2.676393,1.570178,0.000000,0.004072,-0.060251,-0.010630
59.100055,2.680250,1.559804,1.584200,90.77,0.220000,0.002460,2.676393,1.591199,0.000000,0.003857,-0.072701,-0.013404
59.200136,2.679952,1.578355,1.588562,91.02,0.220000,-0.005746,2.676393,1.611742,0.000000,0.003559,-0.069163,-0.017766
59.300165,2.679584,1.598220,1.588375,91.01,0.220000,-0.009989,2.676393,1.631719,0.000000,0.003190,-0.064302,-0.017578
59.500134,2.678956,1.641345,1.584205,90.77,0.200326,-0.008794,2.676394,1.651638,0.000000,0.002563,-0.051172,-0.013408
59.700020,2.678223,1.684569,1.589801,91.09,0.085394,-0.021011,2.676394,1.671956,0.000000,0.001830,-0.037931,-0.019005
59.800106,2.677839,1.705421,1.588227,91.00,0.050129,-0.025565,2.676393,1.692596,0.000000,0.001446,-0.032091,-0.017431
59.900135,2.677550,1.722934,1.584964,90.81,0.050986,-0.023438,2.676393,1.713267,0.000000,0.001156,-0.029583,-0.014168
60.000062,2.677386,1.738423,1.576815,90.34,0.069744,-0.012807,2.676394,1.734098,0.000000,0.000993,-0.029083,-0.006019
60.100121,2.677368,1.741916,1.575308,90.26,0.133724,-0.006404,2.676393,1.754934,0.000000,0.000975,-0.040599,-0.004512
60.200153,2.677348,1.747358,1.573394,90.15,0.203279,-0.000869,2.676393,1.775498,0.000000,0.000955,-0.050162,-0.002598
60.300020,2.677332,1.756141,1.572599,90.10,0.220000,0.002749,2.676393,1.795613,0.000000,0.000938,-0.056359,-0.001802
60.400064,2.677280,1.770568,1.576059,90.30,0.220000,-0.002408,2.676393,1.814358,0.000000,0.000887,-0.056939,-0.005263
60.500130,2.677156,1.790082,1.577659,90.39,0.220000,-0.007033,2.676393,1.832721,0.000000,0.000763,-0.052435,-0.006862
60.700074,2.677036,1.811165,1.574625,90.22,0.220000,-0.003397,2.676393,1.851035,0.000000,0.000643,-0.061343,-0.003829
60.800115,2.676934,1.832958,1.576481,90.33,0.220000,-0.006625,2.676393,1.869291,0.000000,0.000541,-0.054557,-0.005685
60.900020,2.676654,1.876314,1.578809,90.46,0.220000,-0.011927,2.676394,1.887860,0.000000,0.000261,-0.026186,-0.008013
61.100100,2.676438,1.897878,1.581712,90.63,0.163213,-0.018194,2.676393,1.906674,0.000000,0.000045,-0.034634,-0.010916
61.200053,2.676289,1.912203,1.579746,90.51,0.155180,-0.017908,2.676393,1.925504,0.000000,-0.000104,-0.035302,-0.008950
61.300083,2.676009,1.950421,1.578543,90.44,0.089525,-0.015802,2.676394,1.944567,0.000000,-0.000384,-0.012089,-0.007747
61.500057,2.675872,1.966720,1.579587,90.50,0.079525,-0.016898,2.676393,1.963761,0.000000,-0.000521,-0.025785,-0.008791
61.700133,2.675689,1.990056,1.577734,90.40,0.065140,-0.014670,2.676393,1.983304,0.000000,-0.000704,-0.032461,-0.006938
61.800064,2.675646,1.998256,1.574089,90.19,0.100847,-0.010098,2.676393,2.003055,0.000000,-0.000748,-0.039250,-0.003293
61.900047,2.675633,2.003318,1.572439,90.09,0.160610,-0.007807,2.676393,2.022721,0.000000,-0.000760,-0.049186,-0.001643
62.200091,2.675775,2.035209,1.564075,89.61,0.141474,0.003827,2.676393,2.042952,0.000000,-0.000618,-0.062301,0.006722
62.400024,2.676056,2.068138,1.561522,89.47,0.099157,0.012177,2.676393,2.064095,0.000000,-0.000337,-0.059363,0.009275
62.500071,2.676169,2.083779,1.565717,89.71,0.109349,0.009422,2.676393,2.085882,0.000000,-0.000224,-0.058728,0.005080
62.600099,2.676215,2.097169,1.568561,89.87,0.141783,0.004790,2.676393,2.107825,0.000000,-0.000178,-0.060343,0.002235
62.700038,2.676248,2.107875,1.566642,89.76,0.186945,0.006895,2.676393,2.129398,0.000000,-0.000146,-0.064627,0.004155
62.800084,2.676421,2.135413,1.564427,89.64,0.179420,0.011328,2.676393,2.150826,0.000000,0.000027,-0.052097,0.006370
62.900085,2.676513,2.154016,1.567712,89.82,0.185474,0.007794,2.676393,2.172040,0.000000,0.000120,-0.048494,0.003084
63.100060,2.676555,2.173176,1.568343,89.86,0.191666,0.006382,2.676393,2.192885,0.000000,0.000162,-0.059330,0.002454
63.200126,2.676574,2.192235,1.571896,90.06,0.196150,0.000654,2.676393,2.213234,0.000000,0.000180,-0.055281,-0.001099
63.300047,2.676551,2.204992,1.573831,90.17,0.219298,-0.003801,2.676393,2.233033,0.000000,0.000158,-0.057512,-0.003034
63.400164,2.676511,2.224354,1.571545,90.04,0.220000,-0.001379,2.676393,2.252286,0.000000,0.000118,-0.053167,-0.000749
63.500114,2.676530,2.244603,1.567394,89.81,0.219588,0.005802,2.676393,2.271018,0.000000,0.000137,-0.047911,0.003403
63.600068,2.676633,2.266167,1.565435,89.69,0.204114,0.010995,2.676393,2.289288,0.000000,0.000240,-0.041340,0.005362
63.700169,2.676703,2.309095,1.571062,90.02,0.117677,0.003531,2.676394,2.307682,0.000000,0.000310,-0.013428,-0.000265
63.900031,2.676717,2.330128,1.569575,89.93,0.083188,0.003431,2.676393,2.326248,0.000000,0.000324,-0.022374,0.001221
64.000081,2.676758,2.362070,1.569003,89.90,0.031090,0.003616,2.676393,2.345282,0.000000,0.000365,-0.005439,0.001793
64.200068,2.676769,2.368094,1.568315,89.86,0.061652,0.004800,2.676393,2.364665,0.000000,0.000376,-0.029414,0.002481
64.300094,2.676793,2.379787,1.570347,89.97,0.100343,0.002747,2.676393,2.384540,0.000000,0.000400,-0.032724,0.000449
64.500028,2.676793,2.385710,1.571351,90.03,0.160942,0.001431,2.676393,2.404693,0.000000,0.000400,-0.056791,-0.000554
64.600060,2.676780,2.393227,1.573086,90.13,0.220000,-0.001352,2.676393,2.424766,0.000000,0.000387,-0.064279,-0.002290
64.700115,2.676747,2.404743,1.574272,90.20,0.220000,-0.003879,2.676393,2.444470,0.000000,0.000354,-0.067771,-0.003476
64.800046,2.676696,2.421473,1.573749,90.17,0.220000,-0.003890,2.676393,2.463668,0.000000,0.000303,-0.066031,-0.002952
65.000138,2.676716,2.455997,1.568911,89.89,0.220000,0.003889,2.676394,2.482872,0.000000,0.000323,-0.061521,0.001886
65.100048,2.676723,2.499202,1.573445,90.15,0.176773,-0.001284,2.676394,2.502524,0.000000,0.000330,-0.033302,-0.002649
65.200099,2.676652,2.520691,1.573288,90.14,0.125449,-0.002745,2.676393,2.522553,0.000000,0.000258,-0.026821,-0.002492
65.400046,2.676627,2.541421,1.572164,90.08,0.107967,-0.001858,2.676393,2.542681,0.000000,0.000234,-0.036083,-0.001368
65.500090,2.676604,2.572224,1.571125,90.02,0.068473,-0.000462,2.676394,2.563030,0.000000,0.000210,-0.020287,-0.000328
65.700137,2.676595,2.583613,1.572383,90.09,0.087465,-0.001786,2.676393,2.583448,0.000000,0.000202,-0.038904,-0.001587
65.800069,2.676574,2.593383,1.573520,90.16,0.127640,-0.003814,2.676393,2.603641,0.000000,0.000181,-0.044124,-0.002724
66.000026,2.676494,2.611328,1.575821,90.29,0.148245,-0.007916,2.676394,2.623915,0.000000,0.000101,-0.056173,-0.005025
66.100082,2.676447,2.623426,1.572741,90.11,0.181983,-0.004450,2.676393,2.644189,0.000000,0.000054,-0.059083,-0.001945
66.200090,2.676440,2.637525,1.569496,89.93,0.211524,0.001268,2.676393,2.664234,0.000000,0.000047,-0.059986,0.001300
66.300094,2.676460,2.648661,1.568434,89.86,0.220000,0.004704,2.676393,2.683894,0.000000,0.000067,-0.063850,0.002363
66.500085,2.676575,2.688804,1.567801,89.83,0.199307,0.006569,2.676393,2.703595,0.000000,0.000181,-0.053706,0.002995
66.700102,2.676623,2.731680,1.571096,90.02,0.100322,0.001927,2.676393,2.723729,0.000000,0.000230,-0.040832,-0.000300
66.800106,2.676616,2.752233,1.570124,89.96,0.070458,0.001755,2.676393,2.744203,0.000000,0.000223,-0.035280,0.000672
66.900051,2.676648,2.770305,1.568290,89.86,0.070140,0.004318,2.676393,2.764725,0.000000,0.000255,-0.032200,0.002507
67.000137,2.676674,2.781694,1.569076,89.90,0.098986,0.004091,2.676393,2.784937,0.000000,0.000281,-0.035823,0.001721
67.200035,2.676704,2.795084,1.569078,89.90,0.130995,0.004455,2.676394,2.805170,0.000000,0.000310,-0.052418,0.001719
67.300100,2.676701,2.815434,1.571000,90.01,0.142884,0.001872,2.676394,2.825760,0.000000,0.000307,-0.047078,-0.000203
67.400121,2.676699,2.828215,1.570435,89.98,0.174442,0.002389,2.676393,2.846608,0.000000,0.000305,-0.049300,0.000361
67.500119,2.676702,2.842060,1.569620,89.93,0.207311,0.003975,2.676393,2.867415,0.000000,0.000309,-0.050454,0.001176
67.600145,2.676722,2.852007,1.568317,89.86,0.220000,0.007114,2.676393,2.887868,0.000000,0.000329,-0.055511,0.002480
67.700180,2.676782,2.875622,1.568592,89.87,0.220000,0.007619,2.676393,2.907799,0.000000,0.000389,-0.046902,0.002205
67.900143,2.676821,2.889189,1.567862,89.83,0.220000,0.009550,2.676393,2.927155,0.000000,0.000427,-0.063330,0.002934
