time(s),x(m),y(m),theta(rad),theta(deg),vc(m/s),wc(rad/s),xr(m),yr(m),thetar(rad),xe(m),ye(m),thetae(rad)
61.600073,2.668844,2.470945,1.553578,89.01,0.107471,-0.011480,2.676373,2.478128,0.000000,-0.007550,-0.006791,0.017219
61.700133,2.668998,2.479347,1.551531,88.90,0.128793,-0.007775,2.676401,2.493116,0.000000,-0.007395,-0.013398,0.019265
61.800064,2.669256,2.490835,1.545601,88.56,0.147094,0.001095,2.676417,2.508090,0.000000,-0.007137,-0.016900,0.025195
61.900047,2.669577,2.502195,1.539916,88.23,0.164800,0.011181,2.676422,2.523053,0.000000,-0.006816,-0.020537,0.030881
62.000097,2.669999,2.515020,1.536717,88.05,0.177287,0.020062,2.676421,2.538009,0.000000,-0.006394,-0.022719,0.034080
62.100065,2.670515,2.529894,1.536127,88.01,0.181226,0.025883,2.676418,2.552962,0.000000,-0.005879,-0.022840,0.034669
62.200091,2.671078,2.546742,1.539394,88.20,0.175524,0.025369,2.676415,2.567915,0.000000,-0.005315,-0.020997,0.031402
62.300117,2.671584,2.564604,1.545714,88.56,0.163860,0.018996,2.676412,2.582871,0.000000,-0.004809,-0.018139,0.025082
62.400024,2.671999,2.583127,1.551592,88.90,0.148223,0.012081,2.676410,2.597832,0.000000,-0.004394,-0.014602,0.019204
62.500071,2.672294,2.600943,1.557171,89.22,0.133806,0.004927,2.676407,2.612797,0.000000,-0.004099,-0.011793,0.013625
62.600099,2.672523,2.617799,1.556014,89.15,0.123112,0.006606,2.676405,2.627767,0.000000,-0.003870,-0.009941,0.014782
62.700038,2.672673,2.628150,1.555439,89.12,0.135877,0.008136,2.676404,2.642746,0.000000,-0.003720,-0.014581,0.015357
62.800084,2.672895,2.642018,1.553938,89.03,0.143571,0.011050,2.676403,2.657730,0.000000,-0.003499,-0.015720,0.016859
62.900085,2.673078,2.655052,1.558656,89.30,0.152508,0.005007,2.676401,2.672721,0.000000,-0.003315,-0.017686,0.012140
63.000041,2.673218,2.668719,1.562167,89.51,0.159695,-0.001380,2.676400,2.687718,0.000000,-0.003176,-0.019013,0.008630
63.100060,2.673335,2.683398,1.562334,89.52,0.162931,-0.002884,2.676399,2.702716,0.000000,-0.003059,-0.019336,0.008463
63.200126,2.673473,2.698812,1.560251,89.40,0.162161,0.000614,2.676399,2.717716,0.000000,-0.002920,-0.018932,0.010545
63.300047,2.673660,2.714934,1.558458,89.29,0.158136,0.005114,2.676398,2.732721,0.000000,-0.002733,-0.017799,0.012338
63.400164,2.673896,2.731662,1.555649,89.13,0.151066,0.011638,2.676397,2.747721,0.000000,-0.002497,-0.016087,0.015148
63.500114,2.674169,2.748239,1.552857,88.97,0.143628,0.018648,2.676397,2.762725,0.000000,-0.002224,-0.014504,0.017940
63.600068,2.674439,2.764232,1.555045,89.10,0.138011,0.018663,2.676396,2.777727,0.000000,-0.001954,-0.013503,0.015752
63.700169,2.674641,2.779595,1.561720,89.48,0.135056,0.010215,2.676396,2.792725,0.000000,-0.001752,-0.013156,0.009076
63.800115,2.674743,2.794831,1.567059,89.79,0.133387,0.001247,2.676395,2.807727,0.000000,-0.001651,-0.012911,0.003737
63.900031,2.674778,2.809233,1.568753,89.88,0.135280,-0.003726,2.676395,2.822727,0.000000,-0.001615,-0.013497,0.002043
64.000081,2.674796,2.818598,1.569087,89.90,0.154814,-0.005778,2.676395,2.837723,0.000000,-0.001597,-0.019139,0.001709
64.100171,2.674837,2.832569,1.567478,89.81,0.164237,-0.004090,2.676395,2.852721,0.000000,-0.001556,-0.020182,0.003318
64.200068,2.674876,2.847249,1.569106,89.90,0.168176,-0.006126,2.676394,2.867724,0.000000,-0.001517,-0.020486,0.001690
64.300094,2.674891,2.863347,1.570399,89.98,0.165258,-0.008488,2.676394,2.882724,0.000000,-0.001502,-0.019392,0.000397
64.400101,2.674878,2.879951,1.571535,90.04,0.158936,-0.010548,2.676394,2.897725,0.000000,-0.001515,-0.017790,-0.000739
64.500028,2.674871,2.896884,1.571343,90.03,0.150491,-0.010515,2.676394,2.912725,0.000000,-0.001522,-0.015846,-0.000547
64.600060,2.674892,2.913563,1.568594,89.87,0.142244,-0.006001,2.676394,2.927722,0.000000,-0.001501,-0.014171,0.002203
64.700115,2.674962,2.929712,1.563282,89.57,0.135891,0.002825,2.676394,2.942719,0.000000,-0.001432,-0.013031,0.007514
64.800046,2.675125,2.945125,1.557646,89.25,0.132619,0.013193,2.676394,2.957721,0.000000,-0.001268,-0.012607,0.013150
64.900126,2.675330,2.959323,1.556322,89.17,0.134706,0.019414,2.676394,2.972720,0.000000,-0.001063,-0.013421,0.014475
65.000138,2.675456,2.968459,1.558494,89.30,0.155117,0.018471,2.676393,2.987723,0.000000,-0.000937,-0.019287,0.012302
65.100048,2.675587,2.982177,1.563858,89.60,0.165674,0.010765,2.676393,3.002727,0.000000,-0.000806,-0.020556,0.006939
65.200099,2.675652,2.996908,1.568595,89.87,0.169731,0.002323,2.676393,3.017725,0.000000,-0.000741,-0.020832,0.002202
65.300108,2.675664,3.012980,1.571213,90.02,0.166945,-0.003808,2.676393,3.032725,0.000000,-0.000729,-0.019761,-0.000417
65.400046,2.675644,3.029964,1.573560,90.16,0.159389,-0.008704,2.676393,3.047726,0.000000,-0.000749,-0.017768,-0.002764
65.500090,2.675582,3.047605,1.574764,90.23,0.148155,-0.011725,2.676393,3.062723,0.000000,-0.000811,-0.015134,-0.003968
65.600106,2.675487,3.065246,1.576747,90.34,0.135844,-0.015362,2.676393,3.077722,0.000000,-0.000907,-0.012495,-0.005950
65.700137,2.675432,3.076079,1.576110,90.30,0.146531,-0.015795,2.676393,3.092723,0.000000,-0.000961,-0.016667,-0.005314
65.800069,2.675360,3.091139,1.576174,90.31,0.149624,-0.016409,2.676393,3.107727,0.000000,-0.001033,-0.016597,-0.005377
65.900041,2.675295,3.105540,1.575046,90.24,0.152570,-0.015316,2.676393,3.122726,0.000000,-0.001098,-0.017191,-0.004250
66.000026,2.675260,3.120246,1.570633,89.99,0.154438,-0.008757,2.676393,3.137722,0.000000,-0.001133,-0.017483,0.000164
66.100082,2.675307,3.135483,1.563603,89.59,0.154057,0.002156,2.676393,3.152717,0.000000,-0.001086,-0.017255,0.007194
66.200090,2.675455,3.151200,1.558587,89.30,0.151340,0.012830,2.676393,3.167716,0.000000,-0.000938,-0.016539,0.012210
66.300094,2.675645,3.166917,1.559565,89.36,0.148104,0.016029,2.676393,3.182719,0.000000,-0.000748,-0.015823,0.011231
66.400100,2.675754,3.177420,1.562030,89.50,0.162634,0.013729,2.676393,3.197722,0.000000,-0.000639,-0.020320,0.008766
66.500085,2.675850,3.192935,1.567166,89.79,0.165317,0.006013,2.676393,3.212724,0.000000,-0.000543,-0.019803,0.003630
66.600066,2.675888,3.208780,1.570680,89.99,0.162883,-0.000860,2.676393,3.227724,0.000000,-0.000505,-0.018955,0.000116
66.700102,2.675894,3.225282,1.571524,90.04,0.157049,-0.003772,2.676393,3.242722,0.000000,-0.000499,-0.017458,-0.000727
66.800106,2.675859,3.242266,1.572975,90.12,0.148594,-0.006597,2.676393,3.257722,0.000000,-0.000534,-0.015475,-0.002179
66.900051,2.675800,3.259376,1.574934,90.24,0.138928,-0.010259,2.676393,3.272724,0.000000,-0.000593,-0.013357,-0.004138
67.000137,2.675753,3.275777,1.573355,90.15,0.131273,-0.008799,2.676393,3.287722,0.000000,-0.000640,-0.011968,-0.002559
67.100207,2.675707,3.290812,1.574093,90.19,0.128876,-0.009706,2.676393,3.302724,0.000000,-0.000686,-0.011944,-0.003297
67.200035,2.675638,3.305036,1.575304,90.26,0.131199,-0.011961,2.676393,3.317730,0.000000,-0.000755,-0.012694,-0.004507
67.300100,2.675589,3.318476,1.572291,90.09,0.137164,-0.008449,2.676393,3.332729,0.000000,-0.000804,-0.014264,-0.001494
67.400121,2.675606,3.331613,1.566901,89.78,0.145270,-0.000100,2.676393,3.347727,0.000000,-0.000787,-0.016131,0.003895
67.500119,2.675699,3.345078,1.561256,89.45,0.152917,0.009864,2.676393,3.362727,0.000000,-0.000694,-0.017665,0.009540
67.600145,2.675858,3.359276,1.558988,89.32,0.157928,0.017095,2.676393,3.377728,0.000000,-0.000535,-0.018471,0.011808
67.700180,2.676036,3.374461,1.560469,89.41,0.158812,0.017582,2.676393,3.392730,0.000000,-0.000357,-0.018291,0.010327
67.800088,2.676173,3.390255,1.564192,89.62,0.156032,0.012796,2.676393,3.407734,0.000000,-0.000221,-0.017484,0.006604
67.900143,2.676230,3.400961,1.567669,89.82,0.169968,0.006824,2.676393,3.422732,0.000000,-0.000163,-0.021786,0.003128
