time(s),x(m),y(m),theta(rad),theta(deg),vc(m/s),wc(rad/s),xr(m),yr(m),thetar(rad),xe(m),ye(m),thetae(rad)
62.200091,3.124191,1.953447,1.565952,89.72,0.129316,0.013134,3.123606,1.966195,0.000000,0.000584,0.001245,0.004844
62.300117,3.124229,1.963394,1.568406,89.86,0.143695,0.009149,3.123607,1.980473,0.000000,0.000622,-0.003812,0.002390
62.400024,3.124260,1.977062,1.569194,89.91,0.153642,0.007599,3.123608,1.995271,0.000000,0.000653,-0.005130,0.001603
62.500071,3.124283,1.990552,1.568912,89.89,0.164516,0.008142,3.123607,2.010583,0.000000,0.000676,-0.006647,0.001884
62.600099,3.124297,2.004954,1.570598,89.99,0.173130,0.005567,3.123607,2.026232,0.000000,0.000690,-0.007249,0.000198
62.700038,3.124273,2.021001,1.573661,90.16,0.175285,0.000522,3.123606,2.042017,0.000000,0.000666,-0.006193,-0.002865
62.800084,3.124185,2.037857,1.577891,90.41,0.168372,-0.007229,3.123605,2.057275,0.000000,0.000578,-0.004344,-0.007095
62.900085,3.124030,2.055422,1.580530,90.56,0.157995,-0.013968,3.123605,2.072463,0.000000,0.000424,-0.001779,-0.009733
63.000041,3.123870,2.073165,1.579056,90.47,0.146875,-0.014348,3.123606,2.087748,0.000000,0.000264,0.000970,-0.008260
63.100060,3.123758,2.090375,1.575208,90.25,0.137637,-0.008954,3.123606,2.103125,0.000000,0.000151,0.003178,-0.004412
63.200126,3.123709,2.106220,1.572998,90.13,0.133522,-0.004973,3.123607,2.118538,0.000000,0.000102,0.004012,-0.002201
63.300047,3.123707,2.120596,1.569194,89.91,0.135926,0.001678,3.123606,2.133916,0.000000,0.000100,0.003401,0.001602
63.400164,3.123755,2.135074,1.565813,89.71,0.139278,0.008100,3.123607,2.149229,0.000000,0.000148,0.002861,0.004983
63.500114,3.123822,2.149045,1.566333,89.74,0.144233,0.009569,3.123606,2.164453,0.000000,0.000215,0.001840,0.004464
63.600068,3.123864,2.163295,1.570248,89.97,0.148508,0.004062,3.123607,2.179599,0.000000,0.000257,0.001096,0.000548
63.700169,3.123863,2.177899,1.569903,89.95,0.147275,0.003305,3.123608,2.194153,0.000000,0.000256,0.000686,0.000894
63.800115,3.123883,2.187695,1.567313,89.80,0.163484,0.007463,3.123608,2.208736,0.000000,0.000276,-0.004511,0.003484
63.900031,3.123943,2.203032,1.566397,89.75,0.167280,0.010326,3.123607,2.223530,0.000000,0.000336,-0.004161,0.004399
64.000081,3.123978,2.218320,1.570546,89.99,0.164642,0.004793,3.123606,2.238066,0.000000,0.000371,-0.003881,0.000250
64.100171,3.123927,2.234949,1.576412,90.32,0.158002,-0.004929,3.123605,2.252786,0.000000,0.000320,-0.002265,-0.005616
64.200068,3.123819,2.251704,1.577754,90.40,0.150989,-0.010585,3.123606,2.267785,0.000000,0.000213,-0.000494,-0.006957
64.300094,3.123681,2.269193,1.579785,90.52,0.138870,-0.015387,3.123608,2.282546,0.000000,0.000075,0.001991,-0.008989
64.400101,3.123538,2.285417,1.578804,90.46,0.131300,-0.015417,3.123608,2.297459,0.000000,-0.000069,0.003213,-0.008007
64.500028,3.123447,2.300046,1.574520,90.21,0.132255,-0.009448,3.123607,2.312602,0.000000,-0.000160,0.002854,-0.003723
64.600060,3.123435,2.314321,1.570131,89.96,0.136404,-0.002208,3.123607,2.327922,0.000000,-0.000172,0.002124,0.000665
64.700115,3.123465,2.327635,1.566736,89.77,0.144945,0.004850,3.123606,2.343318,0.000000,-0.000142,0.000429,0.004060
64.800046,3.123513,2.337100,1.565450,89.69,0.167404,0.008627,3.123607,2.358700,0.000000,-0.000094,-0.005095,0.005346
64.900126,3.123589,2.351451,1.566677,89.76,0.173719,0.007985,3.123608,2.373490,0.000000,-0.000018,-0.005756,0.004119
65.000138,3.123639,2.366258,1.569207,89.91,0.175483,0.004426,3.123608,2.388273,0.000000,0.000032,-0.005951,0.001590
65.100048,3.123668,2.382912,1.568368,89.86,0.167206,0.005035,3.123608,2.402746,0.000000,0.000062,-0.004283,0.002428
65.200099,3.123712,2.400453,1.567774,89.83,0.155799,0.006180,3.123608,2.417438,0.000000,0.000105,-0.001751,0.003022
65.300108,3.123734,2.417816,1.571456,90.04,0.145492,0.001241,3.123607,2.432452,0.000000,0.000127,0.000611,-0.000660
65.400046,3.123686,2.434951,1.574672,90.22,0.137022,-0.005062,3.123607,2.447734,0.000000,0.000079,0.002756,-0.003875
65.500090,3.123609,2.450517,1.576009,90.30,0.131277,-0.008878,3.123608,2.462683,0.000000,0.000002,0.003315,-0.005213
65.600106,3.123513,2.465020,1.578565,90.45,0.132269,-0.013702,3.123608,2.477706,0.000000,-0.000094,0.002816,-0.007768
65.700137,3.123409,2.479092,1.578595,90.45,0.136610,-0.015198,3.123607,2.492890,0.000000,-0.000198,0.001883,-0.007799
65.800069,3.123322,2.492507,1.575528,90.27,0.144788,-0.011857,3.123607,2.508206,0.000000,-0.000285,0.000308,-0.004731
65.900041,3.123303,2.505820,1.569037,89.90,0.151132,-0.002342,3.123608,2.523093,0.000000,-0.000304,-0.001375,0.001759
66.000026,3.123352,2.519639,1.565423,89.69,0.156968,0.005921,3.123608,2.538029,0.000000,-0.000255,-0.002553,0.005374
66.100082,3.123444,2.534775,1.564961,89.67,0.159123,0.009522,3.123607,2.553125,0.000000,-0.000163,-0.002426,0.005836
66.200090,3.123528,2.549910,1.566281,89.74,0.160604,0.008431,3.123607,2.568367,0.000000,-0.000078,-0.002291,0.004516
66.300094,3.123589,2.565881,1.567741,89.82,0.158762,0.006550,3.123606,2.583692,0.000000,-0.000018,-0.001321,0.003056
66.400100,3.123625,2.582156,1.569862,89.95,0.151629,0.003082,3.123605,2.598519,0.000000,0.000018,-0.000047,0.000934
66.500085,3.123627,2.598051,1.571579,90.04,0.146034,-0.000415,3.123605,2.613372,0.000000,0.000020,0.000850,-0.000783
66.600066,3.123601,2.613896,1.573996,90.18,0.138988,-0.004871,3.123605,2.627927,0.000000,-0.000006,0.001697,-0.003200
66.700102,3.123540,2.628854,1.575552,90.27,0.136843,-0.008412,3.123606,2.642681,0.000000,-0.000067,0.001651,-0.004756
66.800106,3.123466,2.643281,1.575393,90.26,0.139704,-0.009488,3.123607,2.657735,0.000000,-0.000141,0.001077,-0.004597
66.900051,3.123410,2.653000,1.577140,90.36,0.160200,-0.012511,3.123607,2.673035,0.000000,-0.000197,-0.004196,-0.006344
67.000137,3.123313,2.667224,1.577949,90.41,0.170909,-0.015360,3.123607,2.688460,0.000000,-0.000294,-0.004985,-0.007153
67.100207,3.123192,2.682106,1.579011,90.47,0.172663,-0.018311,3.123608,2.703395,0.000000,-0.000415,-0.005113,-0.008215
67.200035,3.123080,2.698229,1.574704,90.22,0.168903,-0.012758,3.123608,2.718347,0.000000,-0.000527,-0.003965,-0.003908
67.300100,3.123059,2.715415,1.569272,89.91,0.158074,-0.003784,3.123608,2.732982,0.000000,-0.000548,-0.001788,0.001524
67.400121,3.123120,2.733031,1.565851,89.72,0.145877,0.003895,3.123608,2.747787,0.000000,-0.000487,0.000824,0.004945
67.500119,3.123209,2.750065,1.565595,89.70,0.136548,0.006925,3.123607,2.762872,0.000000,-0.000398,0.002859,0.005201
67.600145,3.123294,2.765935,1.565873,89.72,0.132627,0.007289,3.123607,2.778184,0.000000,-0.000312,0.003725,0.004923
67.700180,3.123370,2.780994,1.567501,89.81,0.133702,0.005604,3.123606,2.793611,0.000000,-0.000237,0.003779,0.003295
67.800088,3.123403,2.790714,1.568721,89.88,0.153138,0.003275,3.123607,2.809047,0.000000,-0.000204,-0.001488,0.002075
67.900143,3.123426,2.808077,1.570342,89.97,0.151595,0.000699,3.123606,2.824391,0.000000,-0.000181,0.000867,0.000455
