time(s),x(m),y(m),theta(rad),theta(deg),vc(m/s),wc(rad/s),xr(m),yr(m),thetar(rad),xe(m),ye(m),thetae(rad)
20.900102,0.448709,3.585031,0.678420,38.87,0.208092,-0.485644,0.484735,3.572148,0.000000,-0.036394,0.013076,-0.133902
21.000035,0.463709,3.596870,0.658773,37.74,0.161692,-0.467255,0.495922,3.578800,0.000000,-0.032580,0.018272,-0.131602
21.100120,0.479131,3.608535,0.635932,36.44,0.129400,-0.442487,0.507304,3.585302,0.000000,-0.028555,0.023436,-0.126256
21.200211,0.494058,3.619294,0.611193,35.02,0.105127,-0.411126,0.518883,3.591651,0.000000,-0.025221,0.027848,-0.119139
21.300044,0.507367,3.628258,0.570916,32.71,0.093361,-0.369417,0.530659,3.597840,0.000000,-0.023672,0.030642,-0.096569
21.400104,0.518615,3.635139,0.525050,30.08,0.097157,-0.331694,0.542633,3.603863,0.000000,-0.024408,0.031505,-0.068584
21.500145,0.528277,3.640468,0.482448,27.64,0.112090,-0.303771,0.554806,3.609716,0.000000,-0.026926,0.030988,-0.043996
21.600038,0.534236,3.643492,0.457431,26.21,0.144174,-0.304452,0.567177,3.615392,0.000000,-0.033329,0.028352,-0.037107
21.700108,0.543556,3.647879,0.424740,24.34,0.170379,-0.306345,0.579750,3.620885,0.000000,-0.036592,0.027252,-0.022720
21.800130,0.554842,3.652772,0.394801,22.62,0.187740,-0.304878,0.592522,3.626189,0.000000,-0.038084,0.026851,-0.011222
21.900029,0.568878,3.658366,0.365062,20.92,0.192760,-0.292962,0.605495,3.631296,0.000000,-0.037008,0.027354,-0.000049
22.000107,0.585137,3.664311,0.336937,19.31,0.186070,-0.271005,0.618666,3.636201,0.000000,-0.033931,0.028403,0.009325
22.200089,0.620559,3.675769,0.290611,16.65,0.114275,-0.183612,0.632662,3.641128,0.000000,-0.025444,0.030716,0.017723
22.300101,0.638831,3.681008,0.268113,15.36,0.085116,-0.125607,0.647540,3.646033,0.000000,-0.020935,0.031717,0.021020
22.400210,0.653656,3.684939,0.250141,14.33,0.083121,-0.099008,0.663078,3.650787,0.000000,-0.020079,0.031639,0.019613
22.500042,0.664025,3.687503,0.235006,13.46,0.105888,-0.106909,0.678981,3.655272,0.000000,-0.023831,0.030446,0.015266
22.600182,0.669890,3.688880,0.226240,12.96,0.150710,-0.151224,0.695005,3.659410,0.000000,-0.032317,0.028305,0.004330
22.700136,0.678906,3.690895,0.213525,12.23,0.190619,-0.197681,0.710976,3.663167,0.000000,-0.037809,0.027066,-0.002779
22.800024,0.690521,3.693343,0.202238,11.59,0.218888,-0.239931,0.726824,3.666537,0.000000,-0.040871,0.026527,-0.011464
22.900069,0.705992,3.696389,0.186941,10.71,0.220000,-0.269862,0.742600,3.669527,0.000000,-0.040275,0.026856,-0.016329
23.000105,0.724594,3.699772,0.173199,9.92,0.220000,-0.288809,0.758365,3.672143,0.000000,-0.036718,0.027804,-0.022908
23.100027,0.744431,3.703150,0.164113,9.40,0.213776,-0.302675,0.774149,3.674402,0.000000,-0.032074,0.029040,-0.034278
23.200085,0.764570,3.706403,0.157109,9.00,0.192697,-0.314157,0.789974,3.676318,0.000000,-0.027306,0.030447,-0.047918
23.300142,0.777949,3.708497,0.153846,8.81,0.196078,-0.341549,0.805859,3.677904,0.000000,-0.029451,0.031002,-0.065455
23.400062,0.797772,3.711474,0.143464,8.22,0.184911,-0.359263,0.821817,3.679163,0.000000,-0.025276,0.032758,-0.076000
23.500113,0.816659,3.714029,0.123171,7.06,0.174231,-0.366411,0.837855,3.680093,0.000000,-0.022196,0.034412,-0.076818
23.600148,0.835472,3.716150,0.101798,5.83,0.164496,-0.367327,0.853977,3.680691,0.000000,-0.019317,0.035964,-0.076705
23.700051,0.853899,3.717803,0.075831,4.34,0.157300,-0.362818,0.870183,3.680948,0.000000,-0.016924,0.037385,-0.072120
23.800106,0.871610,3.718866,0.043440,2.49,0.154296,-0.348420,0.886470,3.680858,0.000000,-0.015386,0.038563,-0.061292
23.900136,0.888486,3.719288,0.006010,0.34,0.156690,-0.328030,0.902836,3.680414,0.000000,-0.014782,0.039452,-0.045567
24.000086,0.904986,3.719078,-0.031618,-1.81,0.161989,-0.307707,0.919276,3.679608,0.000000,-0.014633,0.040068,-0.029769
24.100132,0.921264,3.718248,-0.069519,-3.98,0.169112,-0.287406,0.935783,3.678435,0.000000,-0.014805,0.040431,-0.013861
24.200150,0.937402,3.716849,-0.103417,-5.93,0.176930,-0.269982,0.952352,3.676889,0.000000,-0.015186,0.040597,-0.002086
24.300107,0.953862,3.714879,-0.134761,-7.72,0.183611,-0.254941,0.968972,3.674963,0.000000,-0.015295,0.040568,0.007014
24.400119,0.971106,3.712283,-0.163964,-9.39,0.186995,-0.240840,0.985636,3.672654,0.000000,-0.014678,0.040297,0.013831
24.500134,0.989246,3.709048,-0.189262,-10.84,0.185504,-0.228850,1.002332,3.669955,0.000000,-0.013204,0.039775,0.016615
24.600129,1.001684,3.706579,-0.202811,-11.62,0.202420,-0.243789,1.019050,3.666864,0.000000,-0.017453,0.040411,0.007533
24.699997,1.020286,3.702549,-0.223986,-12.83,0.203678,-0.249147,1.035775,3.663375,0.000000,-0.015529,0.039877,0.005987
24.800092,1.039047,3.698079,-0.243171,-13.93,0.198898,-0.250310,1.052495,3.659487,0.000000,-0.013483,0.039311,0.002285
24.900031,1.057976,3.693232,-0.256885,-14.72,0.191544,-0.253801,1.069191,3.655195,0.000000,-0.011228,0.038764,-0.006962
25.000106,1.077043,3.688113,-0.267884,-15.35,0.182846,-0.260906,1.085859,3.650498,0.000000,-0.008830,0.038355,-0.019058
25.100167,1.095943,3.682769,-0.284104,-16.28,0.174900,-0.266871,1.102489,3.645392,0.000000,-0.006554,0.038127,-0.026031
25.200056,1.114432,3.677194,-0.300033,-17.19,0.168553,-0.273648,1.119065,3.639879,0.000000,-0.004605,0.038065,-0.033349
25.300112,1.131762,3.671638,-0.318965,-18.28,0.167072,-0.281550,1.135572,3.633957,0.000000,-0.003773,0.038440,-0.037792
25.400135,1.148684,3.665821,-0.344355,-19.73,0.169336,-0.286701,1.151996,3.627627,0.000000,-0.003259,0.038958,-0.035854
25.500058,1.164927,3.659759,-0.371231,-21.27,0.174555,-0.289866,1.168322,3.620889,0.000000,-0.003308,0.039631,-0.032484
25.600115,1.180962,3.653234,-0.400525,-22.95,0.181038,-0.287987,1.184535,3.613746,0.000000,-0.003474,0.040254,-0.026802
25.700037,1.191781,3.648536,-0.419765,-24.05,0.206209,-0.307438,1.200620,3.606200,0.000000,-0.008707,0.043096,-0.031208
25.800082,1.208297,3.640895,-0.446901,-25.61,0.215989,-0.316489,1.216564,3.598254,0.000000,-0.008120,0.043403,-0.027808
26.000120,1.242284,3.623696,-0.482094,-27.62,0.159534,-0.289103,1.233002,3.589339,0.000000,-0.005498,0.043279,-0.040235
26.100090,1.260066,3.614280,-0.491607,-28.17,0.144703,-0.286224,1.249947,3.579479,0.000000,-0.003120,0.042977,-0.054588
26.200124,1.276661,3.605273,-0.504786,-28.92,0.148905,-0.294728,1.267137,3.568919,0.000000,-0.001741,0.043470,-0.065327
26.300144,1.286545,3.599716,-0.520665,-29.83,0.184084,-0.328089,1.284218,3.557905,0.000000,-0.006858,0.047786,-0.073393
26.400133,1.299918,3.591800,-0.548126,-31.41,0.214174,-0.357687,1.300919,3.546609,0.000000,-0.008256,0.050107,-0.069894
26.500104,1.313000,3.583553,-0.576124,-33.01,0.220000,-0.383852,1.317106,3.535113,0.000000,-0.009703,0.052454,-0.065872
26.600186,1.327654,3.573777,-0.599268,-34.34,0.220000,-0.406400,1.332745,3.523438,0.000000,-0.009343,0.053635,-0.066742
26.700092,1.343365,3.562854,-0.615321,-35.26,0.220000,-0.429611,1.347855,3.511574,0.000000,-0.007637,0.053990,-0.074666
26.800184,1.359378,3.551393,-0.627641,-35.96,0.220000,-0.455557,1.362470,3.499498,0.000000,-0.005380,0.054162,-0.086366
26.900193,1.375060,3.539865,-0.639984,-36.67,0.220000,-0.483797,1.376626,3.487191,0.000000,-0.003154,0.054580,-0.098016
27.000125,1.390607,3.528154,-0.651595,-37.33,0.220000,-0.514333,1.390345,3.474642,0.000000,-0.000756,0.055118,-0.110365
27.100085,1.406006,3.516209,-0.668218,-38.29,0.220000,-0.542266,1.403642,3.461846,0.000000,0.001799,0.055726,-0.117688
27.200137,1.421037,3.504125,-0.685303,-39.26,0.220000,-0.568886,1.416524,3.448803,0.000000,0.004294,0.056496,-0.124546
27.300126,1.435770,3.491875,-0.701832,-40.21,0.220000,-0.596092,1.428992,3.435516,0.000000,0.006825,0.057371,-0.131911
27.400166,1.445474,3.483556,-0.716268,-41.04,0.220000,-0.641855,1.441045,3.421992,0.000000,0.004657,0.062448,-0.141342
27.500203,1.459322,3.471248,-0.738180,-42.29,0.220000,-0.677091,1.452692,3.408236,0.000000,0.006978,0.063789,-0.143250
27.600117,1.472947,3.458581,-0.759623,-43.52,0.220000,-0.706108,1.463944,3.394260,0.000000,0.009442,0.064995,-0.145547
27.700181,1.486359,3.445544,-0.783733,-44.90,0.220000,-0.728903,1.474811,3.380072,0.000000,0.012036,0.066078,-0.145156
27.800211,1.499463,3.432162,-0.809639,-46.39,0.220000,-0.746431,1.485300,3.365682,0.000000,0.014690,0.067025,-0.142896
27.900141,1.511863,3.418774,-0.838376,-48.04,0.220000,-0.759613,1.495409,3.351101,0.000000,0.017022,0.068152,-0.137712
28.000171,1.523844,3.405009,-0.871510,-49.93,0.220000,-0.766545,1.505137,3.336342,0.000000,0.019300,0.069102,-0.128081
28.100212,1.535344,3.390906,-0.903134,-51.75,0.220000,-0.770641,1.514483,3.321415,0.000000,0.021475,0.069888,-0.119881
28.200099,1.546334,3.376497,-0.934744,-53.56,0.220000,-0.772324,1.523441,3.306336,0.000000,0.023539,0.070503,-0.111573
28.300113,1.556860,3.361715,-0.968490,-55.49,0.220000,-0.768348,1.532009,3.291116,0.000000,0.025512,0.070909,-0.101068
28.400163,1.566907,3.346542,-1.003151,-57.48,0.220000,-0.758933,1.540186,3.275768,0.000000,0.027392,0.071059,-0.089560
28.500094,1.576427,3.331093,-1.034689,-59.28,0.220000,-0.750609,1.547971,3.260306,0.000000,0.029145,0.071031,-0.081045
28.600146,1.585469,3.315329,-1.066230,-61.09,0.220000,-0.740900,1.555362,3.244742,0.000000,0.030801,0.070810,-0.072449
28.700166,1.591168,3.304715,-1.089937,-62.45,0.220000,-0.750570,1.562359,3.229090,0.000000,0.029509,0.075823,-0.071568
28.800072,1.599222,3.288651,-1.122712,-64.33,0.220000,-0.744597,1.568964,3.213366,0.000000,0.030970,0.075443,-0.061479
28.900125,1.606796,3.272244,-1.153820,-66.11,0.220000,-0.732926,1.575176,3.197581,0.000000,0.032331,0.074804,-0.052968
29.000150,1.614034,3.255189,-1.184876,-67.89,0.220000,-0.716229,1.580999,3.181748,0.000000,0.033747,0.073563,-0.044381
29.100060,1.620640,3.238151,-1.216458,-69.70,0.220000,-0.694928,1.586433,3.165881,0.000000,0.034924,0.072355,-0.035113
29.200154,1.626729,3.220895,-1.247801,-71.49,0.220000,-0.670464,1.591481,3.149993,0.000000,0.035959,0.070981,-0.025993
29.300176,1.632312,3.203309,-1.278466,-73.25,0.220000,-0.643481,1.596148,3.134093,0.000000,0.036873,0.069277,-0.017400
29.400093,1.635761,3.191397,-1.299379,-74.45,0.220000,-0.636279,1.600435,3.118199,0.000000,0.036034,0.073227,-0.018397
29.500141,1.640449,3.173603,-1.327206,-76.04,0.220000,-0.618966,1.604348,3.102319,0.000000,0.036802,0.071305,-0.012367
29.600181,1.644583,3.155959,-1.354815,-77.63,0.220000,-0.596658,1.607890,3.086462,0.000000,0.037386,0.069506,-0.006410
29.700096,1.648312,3.137734,-1.383288,-79.26,0.220000,-0.568604,1.611067,3.070640,0.000000,0.037933,0.067071,0.000587
29.800174,1.651600,3.119244,-1.406549,-80.59,0.220000,-0.545720,1.613884,3.054864,0.000000,0.038394,0.064350,0.002486
29.900092,1.654484,3.100533,-1.429638,-81.91,0.220000,-0.523466,1.616347,3.039144,0.000000,0.038808,0.061328,0.004398
30.000101,1.656932,3.081683,-1.453936,-83.30,0.220000,-0.498134,1.618461,3.023491,0.000000,0.039131,0.058116,0.007654
30.100156,1.658931,3.062934,-1.475185,-84.52,0.220000,-0.475950,1.620233,3.007912,0.000000,0.039347,0.054937,0.008006
30.200218,1.660563,3.043767,-1.495991,-85.71,0.220000,-0.454107,1.621669,2.992414,0.000000,0.039530,0.051258,0.008071
30.300062,1.661826,3.024471,-1.516025,-86.86,0.220000,-0.432545,1.622775,2.977010,0.000000,0.039676,0.047326,0.007567
30.400126,1.662708,3.005028,-1.535023,-87.95,0.220000,-0.411610,1.623560,2.961706,0.000000,0.039760,0.043180,0.006140
30.500166,1.663255,2.985394,-1.551442,-88.89,0.220000,-0.392993,1.624029,2.946510,0.000000,0.039824,0.038734,0.002298
30.600076,1.663436,2.972411,-1.562481,-89.52,0.220000,-0.393004,1.624190,2.931427,0.000000,0.039831,0.040805,-0.006737
30.700068,1.663455,2.952821,-1.578749,-90.46,0.220000,-0.376637,1.624144,2.916432,0.000000,0.039848,0.036214,0.007953
30.800139,1.663153,2.933562,-1.593812,-91.32,0.220000,-0.339517,1.624006,2.901481,0.000000,0.039546,0.031966,0.023016
30.900055,1.662559,2.913779,-1.607293,-92.09,0.220000,-0.291376,1.623857,2.886544,0.000000,0.038952,0.027170,0.036497
31.000123,1.661724,2.893876,-1.617569,-92.68,0.220000,-0.240838,1.623736,2.871587,0.000000,0.038118,0.022278,0.046772
31.100065,1.660735,2.874159,-1.623266,-93.01,0.191196,-0.193824,1.623653,2.856612,0.000000,0.037128,0.017552,0.052469
31.200046,1.659580,2.854146,-1.632573,-93.54,0.157529,-0.144377,1.623606,2.841624,0.000000,0.035973,0.012536,0.061777
31.300149,1.658256,2.834043,-1.640929,-94.02,0.129836,-0.095442,1.623587,2.826625,0.000000,0.034649,0.007448,0.070133
31.400171,1.656824,2.815545,-1.655777,-94.87,0.110050,-0.046465,1.623585,2.811620,0.000000,0.033218,0.003954,0.084981
31.500084,1.655410,2.800171,-1.670286,-95.70,0.103271,-0.004678,1.623592,2.796617,0.000000,0.031803,0.003566,0.099490
31.600164,1.654521,2.791510,-1.675103,-95.98,0.123118,0.013010,1.623601,2.781614,0.000000,0.030914,0.009917,0.104306
31.700230,1.653291,2.780059,-1.679763,-96.24,0.141164,0.023525,1.623607,2.766609,0.000000,0.029685,0.013476,0.108966
31.800056,1.652057,2.768838,-1.680308,-96.27,0.159039,0.027677,1.623609,2.751608,0.000000,0.028450,0.017229,0.109512
31.900148,1.650662,2.756133,-1.679876,-96.25,0.171694,0.030167,1.623610,2.736609,0.000000,0.027055,0.019538,0.109080
32.000174,1.649064,2.741540,-1.679653,-96.24,0.176276,0.035615,1.623609,2.721608,0.000000,0.025457,0.019949,0.108857
32.100169,1.647251,2.725086,-1.679881,-96.25,0.171653,0.046529,1.623609,2.706608,0.000000,0.023644,0.018494,0.109085
32.200154,1.645356,2.707495,-1.675659,-96.01,0.160553,0.056383,1.623609,2.691608,0.000000,0.021749,0.015901,0.104862
32.300125,1.643559,2.689716,-1.668015,-95.57,0.146840,0.060819,1.623608,2.676609,0.000000,0.019952,0.013118,0.097219
32.400045,1.642451,2.678076,-1.663913,-95.34,0.153788,0.062022,1.623608,2.661613,0.000000,0.018844,0.016465,0.093117
32.500078,1.640908,2.661162,-1.658165,-95.01,0.148458,0.061140,1.623608,2.646617,0.000000,0.017301,0.014557,0.087368
32.600113,1.639537,2.645047,-1.652689,-94.69,0.142529,0.060993,1.623608,2.631618,0.000000,0.015930,0.013447,0.081893
32.700042,1.638311,2.629656,-1.647309,-94.38,0.138937,0.059951,1.623608,2.616620,0.000000,0.014704,0.013045,0.076512
32.800102,1.637186,2.614638,-1.643738,-94.18,0.137439,0.060200,1.623608,2.601620,0.000000,0.013579,0.013037,0.072942
32.900107,1.636136,2.599844,-1.639251,-93.92,0.138090,0.058474,1.623607,2.586619,0.000000,0.012529,0.013243,0.068454
33.000095,1.635210,2.585345,-1.631230,-93.46,0.139357,0.050390,1.623607,2.571618,0.000000,0.011604,0.013742,0.060434
33.100130,1.634424,2.571269,-1.623411,-93.01,0.142557,0.040396,1.623607,2.556616,0.000000,0.010818,0.014671,0.052615
33.200119,1.633729,2.557112,-1.617421,-92.67,0.146139,0.031697,1.623607,2.541615,0.000000,0.010122,0.015513,0.046624
33.300046,1.633076,2.542649,-1.614705,-92.52,0.148862,0.028007,1.623607,2.526616,0.000000,0.009469,0.016039,0.043908
33.400074,1.632426,2.527704,-1.612828,-92.41,0.149722,0.027192,1.623607,2.511618,0.000000,0.008819,0.016098,0.042032
33.500098,1.631809,2.512607,-1.609708,-92.23,0.149324,0.025281,1.623607,2.496619,0.000000,0.008202,0.016004,0.038912
33.600024,1.631427,2.502540,-1.606690,-92.06,0.165900,0.020976,1.623607,2.481621,0.000000,0.007820,0.020927,0.035894
33.700214,1.630906,2.487236,-1.602788,-91.83,0.169816,0.015484,1.623607,2.466618,0.000000,0.007300,0.020651,0.031992
33.800197,1.630427,2.471298,-1.599135,-91.62,0.167361,0.011168,1.623607,2.451613,0.000000,0.006820,0.019710,0.028339
33.900033,1.629981,2.454295,-1.594787,-91.37,0.159727,0.006553,1.623607,2.436612,0.000000,0.006374,0.017683,0.023991
34.000122,1.629592,2.437088,-1.592754,-91.26,0.149882,0.005398,1.623607,2.421612,0.000000,0.005986,0.015489,0.021957
34.100109,1.629221,2.420058,-1.592988,-91.27,0.140007,0.008284,1.623607,2.406613,0.000000,0.005614,0.013457,0.022191
34.200042,1.628843,2.403560,-1.594041,-91.33,0.131931,0.013078,1.623607,2.391616,0.000000,0.005236,0.011949,0.023245
34.300235,1.628513,2.388048,-1.590980,-91.16,0.127748,0.011696,1.623607,2.376615,0.000000,0.004906,0.011466,0.020184
34.400145,1.628258,2.373775,-1.585831,-90.86,0.129276,0.005130,1.623607,2.361613,0.000000,0.004651,0.012180,0.015035
34.500027,1.628051,2.360311,-1.587123,-90.94,0.134924,0.005912,1.623607,2.346614,0.000000,0.004444,0.013698,0.016326
34.600083,1.627911,2.351428,-1.586390,-90.89,0.157229,0.004329,1.623607,2.331616,0.000000,0.004304,0.019824,0.015594
34.700102,1.627693,2.337788,-1.587289,-90.94,0.168604,0.005196,1.623607,2.316617,0.000000,0.004086,0.021186,0.016493
34.800018,1.627451,2.323287,-1.588169,-91.00,0.173680,0.007467,1.623607,2.301620,0.000000,0.003844,0.021672,0.017373
34.900069,1.627182,2.307394,-1.586879,-90.92,0.171773,0.007325,1.623607,2.286622,0.000000,0.003575,0.020787,0.016083
35.000097,1.626917,2.290083,-1.584329,-90.78,0.163349,0.005126,1.623607,2.271621,0.000000,0.003310,0.018481,0.013532
35.100031,1.626708,2.272291,-1.580841,-90.58,0.151320,0.001074,1.623607,2.256622,0.000000,0.003102,0.015678,0.010045
35.200077,1.626605,2.260294,-1.578150,-90.42,0.158116,-0.003363,1.623607,2.241622,0.000000,0.002998,0.018689,0.007353
35.300116,1.626500,2.243488,-1.575934,-90.29,0.153737,-0.007131,1.623607,2.226620,0.000000,0.002893,0.016889,0.005138
35.400139,1.626418,2.227441,-1.576983,-90.35,0.148897,-0.005730,1.623607,2.211617,0.000000,0.002811,0.015845,0.006187
35.500058,1.626314,2.211597,-1.576995,-90.36,0.144582,-0.004661,1.623607,2.196616,0.000000,0.002708,0.014989,0.006198
35.600115,1.626197,2.195500,-1.578422,-90.44,0.139594,-0.001506,1.623607,2.181616,0.000000,0.002590,0.013900,0.007626
35.700028,1.626086,2.180086,-1.577576,-90.39,0.136682,-0.001352,1.623607,2.166618,0.000000,0.002479,0.013473,0.006780
35.800040,1.625995,2.165027,-1.577070,-90.36,0.135602,-0.001555,1.623607,2.151621,0.000000,0.002388,0.013416,0.006274
35.900095,1.625909,2.150499,-1.576653,-90.34,0.137255,-0.001887,1.623607,2.136622,0.000000,0.002302,0.013896,0.005857
36.000034,1.625827,2.136249,-1.576571,-90.33,0.140292,-0.001832,1.623607,2.121623,0.000000,0.002220,0.014637,0.005775
36.100093,1.625740,2.122227,-1.577724,-90.40,0.144529,0.000096,1.623607,2.106623,0.000000,0.002133,0.015624,0.006927
36.200109,1.625646,2.108256,-1.577640,-90.39,0.149293,0.000669,1.623607,2.091621,0.000000,0.002039,0.016655,0.006843
36.300046,1.625528,2.093627,-1.579328,-90.49,0.151982,0.003726,1.623607,2.076620,0.000000,0.001921,0.017017,0.008532
36.400079,1.625404,2.078466,-1.578367,-90.43,0.152319,0.003543,1.623607,2.061620,0.000000,0.001797,0.016861,0.007570
36.500106,1.625312,2.063103,-1.575043,-90.24,0.150746,-0.000988,1.623607,2.046619,0.000000,0.001705,0.016502,0.004246
36.600048,1.625261,2.047689,-1.572210,-90.08,0.148846,-0.005892,1.623607,2.031620,0.000000,0.001655,0.016079,0.001414
36.700068,1.625247,2.037362,-1.572873,-90.12,0.164362,-0.006353,1.623607,2.016620,0.000000,0.001640,0.020755,0.002077
36.800113,1.625218,2.021821,-1.573684,-90.17,0.167262,-0.005309,1.623607,2.001620,0.000000,0.001611,0.020221,0.002887
36.900026,1.625165,2.005825,-1.574546,-90.21,0.164380,-0.003479,1.623607,1.986620,0.000000,0.001558,0.019212,0.003750
37.000184,1.625087,1.989146,-1.575503,-90.27,0.157842,-0.001075,1.623607,1.971618,0.000000,0.001480,0.017556,0.004707
37.100124,1.625015,1.972010,-1.575161,-90.25,0.148657,-0.000475,1.623607,1.956616,0.000000,0.001408,0.015412,0.004365
37.200070,1.624953,1.955027,-1.573714,-90.17,0.139176,-0.001903,1.623607,1.941616,0.000000,0.001346,0.013420,0.002918
37.300094,1.624902,1.938828,-1.574015,-90.18,0.100887,-0.483993,1.620347,1.931620,0.000000,0.011905,-0.006812,0.003218
37.400118,1.624844,1.923667,-1.575318,-90.26,0.101362,-0.109921,1.619678,1.916977,0.000000,0.001237,0.012068,0.004522
37.500043,1.624734,1.910405,-1.588555,-91.02,0.118837,0.050837,1.620432,1.900428,0.000000,0.001128,0.013794,0.017759
37.600103,1.624513,1.902765,-1.610651,-92.28,0.105926,-0.440672,1.617719,1.891608,0.000000,0.013738,-0.008796,0.039855
37.700137,1.623942,1.891567,-1.628852,-93.33,-0.024733,-2.840000,1.599738,1.913608,0.000000,0.061230,-0.121229,0.058055
37.800032,1.623218,1.880073,-1.641613,-94.06,-0.097612,-2.840000,1.588969,1.923466,0.000000,0.032458,-0.049853,0.070817
37.900087,1.622551,1.872994,-1.724575,-98.81,-0.077325,0.073776,1.593132,1.901466,0.000000,-0.001056,0.036390,0.153778
38.000107,1.622548,1.872630,-1.909588,-109.41,0.026787,0.657566,1.601040,1.879466,0.000000,0.007866,0.027646,0.338792
38.100024,1.624506,1.876851,-2.058113,-117.92,0.144846,0.936942,1.607568,1.857466,0.000000,0.011533,0.026723,0.487316
38.200126,1.626231,1.879975,-2.084240,-119.42,0.220000,0.037463,1.602750,1.847018,0.000000,0.042104,-0.017183,0.513444
38.300186,1.624264,1.876320,-2.047487,-117.31,0.220000,0.862506,1.604479,1.825018,0.000000,0.006861,0.087194,0.476691
38.400098,1.620747,1.869250,-2.020492,-115.77,0.220000,1.113460,1.608164,1.803018,0.000000,0.006115,0.091168,0.449696
38.500125,1.613573,1.853746,-1.990003,-114.02,0.220000,1.227547,1.612008,1.781018,0.000000,-0.001853,0.091655,0.419206
38.600024,1.606275,1.836689,-1.958077,-112.19,0.220000,0.452448,1.607269,1.768208,0.000000,0.014084,0.022137,0.387281
38.700022,1.600030,1.820381,-1.913283,-109.62,0.220000,-0.822444,1.600269,1.765013,0.000000,0.009234,0.027305,0.342487
38.800052,1.594479,1.803450,-1.865231,-106.87,0.220000,0.920181,1.603181,1.743013,0.000000,-0.029127,0.101841,0.294435
38.900098,1.589279,1.785589,-1.850505,-106.03,0.220000,1.282428,1.610100,1.721013,0.000000,-0.034328,0.098987,0.279708
39.000024,1.584196,1.768115,-1.853705,-106.21,0.220000,1.427081,1.617112,1.699013,0.000000,-0.039411,0.096501,0.282908
39.100046,1.579496,1.751164,-1.823024,-104.45,0.220000,1.357639,1.621682,1.677013,0.000000,-0.044111,0.094554,0.252227
39.200109,1.575789,1.734929,-1.764742,-101.11,0.220000,1.219288,1.623951,1.655013,0.000000,-0.047818,0.093329,0.193945
39.300004,1.573192,1.719020,-1.701174,-97.47,0.220000,0.896224,1.622242,1.633013,0.000000,-0.042470,0.082029,0.135457
39.400120,1.571546,1.703186,-1.647934,-94.42,0.220000,0.895830,1.621995,1.611013,0.000000,-0.052299,0.091680,0.102361
39.500143,1.570744,1.686477,-1.593138,-91.28,0.220000,0.861993,1.622717,1.591409,0.000000,-0.053639,0.090174,0.067851
39.600081,1.570674,1.674809,-1.560441,-89.41,0.220000,0.841737,1.624003,1.575552,0.000000,-0.054563,0.093803,0.055581
39.700134,1.571268,1.657128,-1.514439,-86.77,0.220000,0.792701,1.625600,1.561575,0.000000,-0.055146,0.091534,0.030188
39.800134,1.572691,1.639063,-1.469476,-84.19,0.220000,0.715246,1.627395,1.548056,0.000000,-0.055229,0.088963,0.005981
39.900120,1.574867,1.621073,-1.430097,-81.94,0.220000,1.698989,1.646170,1.530831,0.000000,-0.118796,0.096134,-0.012487
40.000135,1.577769,1.602980,-1.393558,-79.84,0.220000,0.855737,1.649509,1.515534,0.000000,-0.054179,0.084104,-0.027956
40.100137,1.585481,1.569791,-1.282031,-73.45,0.220000,0.052491,1.646750,1.501026,0.000000,-0.049002,0.066627,-0.118261
40.300003,1.590867,1.553152,-1.235982,-70.82,0.220000,1.212769,1.662694,1.483517,0.000000,-0.120466,0.088123,-0.121446
40.400082,1.597387,1.535487,-1.203121,-68.93,0.220000,0.147609,1.663350,1.466758,0.000000,-0.046844,0.079735,-0.132622
40.500054,1.604332,1.518311,-1.166924,-66.86,0.220000,-0.446819,1.659409,1.450079,0.000000,-0.043881,0.078422,-0.147013
40.600107,1.612092,1.500987,-1.136782,-65.13,0.220000,-0.577793,1.656668,1.433045,0.000000,-0.040480,0.076984,-0.155190
40.700028,1.617729,1.488926,-1.132051,-64.86,0.220000,-0.509707,1.656621,1.415832,0.000000,-0.039575,0.080787,-0.137848
40.800093,1.625958,1.471204,-1.142695,-65.47,0.220000,-0.363565,1.659368,1.398644,0.000000,-0.036466,0.078939,-0.104963
40.900110,1.633627,1.453978,-1.161461,-66.55,0.220000,-0.208166,1.664313,1.381561,0.000000,-0.034300,0.077555,-0.063836
41.000108,1.640979,1.436559,-1.179914,-67.60,0.220000,-0.076979,1.670684,1.364648,0.000000,-0.032837,0.075937,-0.022899
41.100196,1.648453,1.418149,-1.188720,-68.11,0.220000,0.015835,1.677827,1.347949,0.000000,-0.031647,0.073292,0.008534
41.200126,1.656021,1.399205,-1.191407,-68.26,0.220000,0.076562,1.685322,1.331480,0.000000,-0.030742,0.070022,0.033932
41.300112,1.663735,1.379855,-1.190861,-68.23,0.220000,0.117992,1.692974,1.315242,0.000000,-0.030086,0.066279,0.056226
41.400030,1.669012,1.366700,-1.187869,-68.06,0.220000,0.150898,1.700747,1.299228,0.000000,-0.032254,0.068629,0.076167
41.500092,1.675967,1.349527,-1.184925,-67.89,0.220000,0.185547,1.708695,1.283426,0.000000,-0.033145,0.066879,0.096294
41.600122,1.686472,1.323880,-1.178580,-67.53,0.220000,0.222892,1.716899,1.267828,0.000000,-0.030874,0.056530,0.113114
41.700065,1.694596,1.304424,-1.171575,-67.13,0.220000,0.264698,1.725432,1.252431,0.000000,-0.031364,0.052227,0.129350
41.800104,1.702774,1.285321,-1.161861,-66.57,0.220000,0.308295,1.734343,1.237234,0.000000,-0.032195,0.048144,0.142989
